Section;Section Name;Chapter;Chapter Name;CN Code;Description;Supplementary unit
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7010 90 71;– – – – – – Exceeding 0,055 l;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7010 90 79;– – – – – – Not exceeding 0,055 l;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7010 90 91;– – – – – – Of colourless glass;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7010 90 99;– – – – – – Of coloured glass;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7011;Glass envelopes (including bulbs and tubes), open, and glass parts thereof, without fittings, for electric lamps and light sources, cathode-ray tubes or the like:;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7011 10 00;– For electric lighting;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7011 20 00;– For cathode-ray tubes;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7011 90 00;– Other;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013;Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 7010 or 7018 ):;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 10 00;– Of glass ceramics;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 22;– – Of lead crystal:;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 22 10;– – – Gathered by hand;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 22 90;– – – Gathered mechanically;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 28;– – Other:;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 28 10;– – – Gathered by hand;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 28 90;– – – Gathered mechanically;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 33;– – Of lead crystal:;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 33 11;– – – – Cut or otherwise decorated;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 33 19;– – – – Other;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 33 91;– – – – Cut or otherwise decorated;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 33 99;– – – – Other;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 37;– – Other:;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 37 10;– – – Of toughened glass;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 37 51;– – – – – Cut or otherwise decorated;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 37 59;– – – – – Other;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 37 91;– – – – – Cut or otherwise decorated;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 37 99;– – – – – Other;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 41;– – Of lead crystal:;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 41 10;– – – Gathered by hand;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 41 90;– – – Gathered mechanically;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 42 00;– – Of glass having a linear coefficient of expansion not exceeding 5 × 10–6 per Kelvin within a temperature range of 0 °C to 300 °C;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 49;– – Other:;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 49 10;– – – Of toughened glass;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 49 91;– – – – Gathered by hand;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 49 99;– – – – Gathered mechanically;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 91;– – Of lead crystal:;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 91 10;– – – Gathered by hand;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 91 90;– – – Gathered mechanically;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7013 99 00;– – Other;p/st
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7014 00 00;Signalling glassware and optical elements of glass (other than those of heading 7015 ), not optically worked;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7015;"Clock or watch glasses and similar glasses, glasses for non-corrective or corrective spectacles, curved, bent, hollowed or the like, not optically worked; hollow glass spheres and their segments, for the manufacture of such glasses:";
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7015 10 00;– Glasses for corrective spectacles;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7015 90 00;– Other;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7016;"Paving blocks, slabs, bricks, squares, tiles and other articles of pressed or moulded glass, whether or not wired, of a kind used for building or construction purposes; glass cubes and other glass smallwares, whether or not on a backing, for mosaics or similar decorative purposes; leaded lights and the like; multicellular or foam glass in blocks, panels, plates, shells or similar forms:";
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7016 10 00;– Glass cubes and other glass smallwares, whether or not on a backing, for mosaics or similar decorative purposes;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7016 90;– Other:;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7016 90 10;– – Leaded lights and the like;m2
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7016 90 40;– – Blocks and bricks, of a kind used for building or construction purposes;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7016 90 70;– – Other;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7017;Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated:;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7017 10 00;– Of fused quartz or other fused silica;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7017 20 00;– Of other glass having a linear coefficient of expansion not exceeding 5 × 10–6 per Kelvin within a temperature range of 0 °C to 300 °C;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7017 90 00;– Other;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7018;"Glass beads, imitation pearls, imitation precious or semi-precious stones and similar glass smallwares, and articles thereof other than imitation jewellery; glass eyes other than prosthetic articles; statuettes and other ornaments of lamp-worked glass, other than imitation jewellery; glass microspheres not exceeding 1 mm in diameter:";
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7018 10;– Glass beads, imitation pearls, imitation precious or semi-precious stones and similar glass smallwares:;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7018 10 11;– – – Cut and mechanically polished;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7018 10 19;– – – Other;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7018 10 30;– – Imitation pearls;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7018 10 51;– – – Cut and mechanically polished;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7018 10 59;– – – Other;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7018 10 90;– – Other;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7018 20 00;– Glass microspheres not exceeding 1 mm in diameter;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7018 90;– Other:;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7018 90 10;"– – Glass eyes; articles of glass smallware";—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7018 90 90;– – Other;—
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7019;Glass fibres (including glass wool) and articles thereof (for example, yarn, rovings, woven fabrics):;
XIII;"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND GLASSWARE";70;GLASS AND GLASSWARE;7019 11 00;– – Chopped strands, of a length of not more than 50 mm;—
